id,ot,alias,setcode,type,atk,def,level,race,attribute,category
16960351,3,0,0,131074,0,0,0,0,0,262144
16964437,3,0,0,4,0,0,0,0,0,1310720
16968936,11,0,4157,4129,200,1200,2,1,1,270848
16970158,3,0,0,4,0,0,0,0,0,2147483648
16972957,3,0,0,17,1600,1400,5,4,32,0
16984449,3,0,0,2081,1500,1500,4,2048,4,263168
16990348,11,0,4121,4,0,0,0,0,0,3
17000165,11,0,60,524290,0,0,0,0,0,266242
17000166,3,21179144,60,16401,0,0,1,524288,1,0
17008760,11,0,352,2,0,0,0,0,0,1073741824
17016131,3,0,319,131076,0,0,0,0,0,328
17016362,11,0,198,8388641,2500,2000,4,2,16,294914
17021204,3,0,0,33,2300,1200,6,2048,32,1310720
17032740,3,0,38668283912,97,3000,2500,9,1,32,2281703474
17045014,11,0,24654,33,1600,800,4,65536,4,3
17052477,3,0,0,131074,0,0,0,0,0,256
17063599,11,0,0,33,2000,2600,7,8192,8,262144
17078030,3,0,0,131076,0,0,0,0,0,65536
17080584,11,0,7602295,33,1600,1600,3,64,2,262912
17086528,11,0,152,16777249,500,1500,134742020,2,16,8192
17092736,3,0,0,2,0,0,0,0,0,0
17115745,1,0,0,17,1200,900,3,524288,1,0
17129783,3,0,83,33,1000,1800,3,16384,16,0
17132130,11,0,49160,33554465,3400,2400,8,1,32,262144
17141718,3,0,230,33,100,100,8,1,32,262400
17151328,11,0,0,2,0,0,0,0,0,262402
17170970,3,0,0,33,1800,1400,4,16384,2,538182656
17178486,3,0,0,4,0,0,0,0,0,0
17183908,11,0,158,2,0,0,0,0,0,288
17185260,3,0,0,33,2400,0,6,8,32,2048
17189532,3,0,107,33,2400,1200,6,1,32,512
17189677,11,0,0,2,0,0,0,0,0,1048584
17192817,3,0,0,17,1000,2200,5,128,4,0
17194258,3,0,70,2,0,0,0,0,0,268435968
17197110,11,0,47,2,0,0,0,0,0,263188
17201174,3,0,440,33,1700,1500,4,131072,2,262144
17214465,3,0,0,33,700,2000,4,64,2,0
17217034,9,0,4373,67108897,1500,40,2,32,16,2147483650
17228908,11,0,0,524290,0,0,0,0,0,794624
17228909,3,0,0,16401,0,0,1,65536,1,794624
17236839,3,0,70,65538,0,0,0,0,0,268697602
17238333,11,0,0,17,550,400,2,8,32,0
17241370,11,0,58,545,1800,900,4,2,2,1056
17241941,3,0,0,16781345,1400,1700,84213764,4096,8,2065
17243896,3,0,0,33,0,1500,4,2048,1,2048
17255673,11,0,397,524290,0,0,0,0,0,98304
17257342,11,0,0,33554465,1700,1000,4,4096,16,8388612
17259470,11,0,0,33,1800,0,4,16,32,1311744
17264592,3,0,178,33,2200,2300,6,1,1,262144
17266660,11,0,0,4129,300,500,2,4,16,2148532226
17272964,11,0,400,4129,0,2000,2,4,1,270336
17285476,3,0,42,33,200,300,1,2048,1,4259840
17286057,3,0,0,33,-2,-2,8,128,16,303104
17313545,3,0,0,33,2500,1800,6,8,32,-2145353728
17315396,11,0,0,33,2200,1900,5,2,1,262144
17322533,11,0,0,131074,0,0,0,0,0,264
17328157,11,0,8214,33,1100,1100,4,32,8,2359304
17330916,11,0,159,16777249,1000,2400,16842758,16384,1,0
17358176,11,0,0,17,1100,800,3,2,16,0
17363041,3,0,30,33,600,400,2,512,8,262144
17375316,3,0,0,2,0,0,0,0,0,64
17377751,11,0,51,8225,2200,1500,5,512,32,262144
17382973,3,0,288,67108897,2000,10,2,4096,8,1552
17390179,11,0,0,16777233,1800,600,117899268,1,16,0
17393207,3,0,46,33,1600,1500,4,2,1,512
17412721,3,0,183,97,2000,2200,4,4,2,262144
17415895,3,0,50,33,1800,1200,4,128,4,4194304
17418744,11,0,85,2,0,0,0,0,0,262144
17418745,11,0,85,16401,2000,0,4,4096,16,0
17427333,11,0,0,4,0,0,0,0,0,3
17441953,1,0,0,17,700,900,3,64,2,0
17444133,11,0,0,33,1700,1650,4,262144,16,2097152
17449108,3,0,0,2,0,0,0,0,0,5
17462320,11,0,0,2,0,0,0,0,0,1536
17465972,11,0,51,4129,1300,0,4,512,32,67371012
17469113,11,0,0,33554465,3500,3500,11,16777216,16,262176
17475251,11,0,121,33,200,1500,3,32768,4,8704
17484499,3,0,0,4,0,0,0,0,0,128
17490535,3,0,12,4,0,0,0,0,0,1052672
17494901,11,0,84,2,0,0,0,0,0,3
17502671,3,0,11,33,2700,1500,7,8,32,263168
17509503,3,0,0,4,0,0,0,0,0,262144
17511156,1,0,0,17,800,1200,3,1,1,0
17521642,3,0,0,4,0,0,0,0,0,8192
17530001,3,0,0,33,600,1900,4,4096,16,134217728
17535588,3,0,0,17,850,1400,4,64,2,0
17535764,11,0,0,33,1000,1200,3,2048,1,262658
17536995,3,0,146,4,0,0,0,0,0,262144
17540705,3,0,159,16777249,2000,600,33685509,1,1,272
17548456,11,0,34,8225,2800,2000,10,65536,4,262147
17548457,11,17548456,34,8225,2800,2000,10,65536,4,262147
17550376,11,0,401,33,2500,2000,10,16384,16,270336
17559367,3,0,0,33,1000,1100,3,64,2,512
17573739,3,0,0,33,2400,2000,6,512,8,-2147221504
17589298,3,0,272,262146,0,0,0,0,0,8208
17597059,3,0,0,33,800,600,5,8,32,16
17601919,3,0,0,33,900,1000,3,16,32,67117056
17616743,3,0,297,2,0,0,0,0,0,262144
17626381,11,0,0,131074,0,0,0,0,0,256
17639150,3,0,170,262146,0,0,0,0,0,8192
17643265,3,0,440,33,1200,1600,4,131072,2,32768
17649753,3,0,62,33,2100,1200,4,524288,16,67584
17653779,3,0,0,4,0,0,0,0,0,0
17655904,11,0,0,2,0,0,0,0,0,2
17658803,11,0,0,17,2400,1400,6,8192,8,0
17663375,11,0,7,33,1700,1200,4,32,1,512
17679043,3,0,90,33,550,300,3,64,2,2147618818
17688543,3,0,0,4,0,0,0,0,0,262144
17691568,11,0,369,131074,0,0,0,0,0,50331651
17706537,3,0,0,33,1800,0,4,256,1,4194304
17720747,11,0,0,4129,1700,1200,4,2,32,256
17722185,3,0,0,131076,0,0,0,0,0,2147483652
17725109,11,0,0,2,0,0,0,0,0,268697600
17732278,3,0,31,33,300,900,3,1024,16,133376
17733394,1,0,0,17,1000,900,3,16,32,0
17739335,3,0,297,67108897,2600,133,3,8,32,2147516419
17745969,3,0,4118,97,0,5000,10,32,1,262144
17749468,11,0,444,97,4000,4000,12,33554432,16,16785408
17751597,11,0,349,1048580,0,0,0,0,0,2415920128
17760003,11,0,2,8225,2400,1600,6,32,32,2097473
17775525,11,0,154,8225,2000,4800,12,32,1,4194311
17787975,3,0,92,131076,0,0,0,0,0,4194304
17810268,3,0,24,33,500,0,4,4,2,83886081
17814387,3,0,0,4,0,0,0,0,0,8192
17825378,11,0,4339,16777249,2400,1000,134742024,1024,32,335544320
17827173,11,0,365,33,500,1300,1,512,8,1024
17832359,9,0,4218,33,1100,1600,4,16384,16,74496
17841097,3,0,0,33,100,100,1,32,1,16384
17841166,3,0,0,4,0,0,0,0,0,34603008
17857780,3,0,159,16777249,600,1000,84213762,16384,1,8192
17871506,11,0,59,2081,1800,2000,6,8192,32,16777216
17874674,3,0,0,131076,0,0,0,0,0,-2147483648
17881964,11,0,0,65,1500,1250,4,8192,32,0
17885118,11,0,242,4,0,0,0,0,0,263681
17888577,11,0,0,130,0,0,0,0,0,262152
17896384,3,0,0,131074,0,0,0,0,0,68157696
17932494,11,0,102,33,1000,0,2,1,8,8192
17943271,11,0,11272609,33,400,400,1,8,32,33554442
17946349,11,0,306,4129,1000,1500,4,16777216,16,3758358528
17947697,11,0,0,4129,0,0,1,2,16,262656
17948378,11,0,34,4129,1700,800,3,65536,4,262400
17954937,2,0,451,4,0,0,0,0,0,2147745792
17955766,11,0,31,33,600,800,3,1,2,4194306
17956906,3,0,0,2,0,0,0,0,0,262144
17968114,11,0,0,17,1300,1400,4,131072,2,0
17979378,3,0,175,16777249,2000,700,101056517,8,32,263168
17985575,11,0,0,33,1200,1100,4,2,32,34603008
17988746,3,0,0,33,2300,2100,6,1,1,262144
17994645,11,0,4147,8225,800,100,2,512,32,553648128
18000338,3,0,0,33,1900,1200,4,65536,16,8192
18013090,11,0,102,8225,2800,1800,7,1,4,40960
18027138,3,0,0,65538,0,0,0,0,0,851968
18027139,3,0,0,16401,0,0,1,16384,1,0
18027140,3,18027139,0,16401,0,0,1,16384,1,0
18027141,3,18027139,0,16401,0,0,1,16384,1,0
18036057,3,0,266,33,1900,1400,5,4,16,16640
18046862,11,0,438,262146,0,0,0,0,0,2151744000
18060565,3,0,41,33,2200,1600,5,512,8,1048576
18063928,11,0,0,33,800,2000,4,32,2,262144
18094166,11,0,20488,33,1600,1800,5,1,32,262656
18096222,3,0,0,4,0,0,0,0,0,8192
18106132,3,0,346,17,0,0,4,16384,8,0
18108166,11,0,0,17,2000,0,4,8388608,32,0
18114794,3,0,0,524290,0,0,0,0,0,8
18138630,11,0,173,131076,0,0,0,0,0,8483
18144506,11,0,100,2,0,0,0,0,0,1
18144507,11,18144506,100,2,0,0,0,0,0,1
18144508,11,18144506,100,2,0,0,0,0,0,1
18158393,11,0,400,1048580,0,0,0,0,0,2147484704
18158397,3,0,0,131076,0,0,0,0,0,4194304
18161786,3,0,0,524290,0,0,0,0,0,8192
18165869,11,0,417,33,1800,1500,4,1,32,262147
18168997,3,0,239,33,2700,2500,8,4,32,16416
18175965,3,0,82,33554465,2500,2000,8,8,32,262656
18176525,2,0,451,33,1000,1700,4,524288,32,512
18180762,1,0,0,17,1200,1300,4,256,1,0
18189187,11,0,305,33,1000,1000,3,4,16,262448
18190572,3,0,0,4,0,0,0,0,0,8192
18205590,11,0,156,65538,0,0,0,0,0,262176
18210764,11,0,242,16777249,0,0,1,512,1,262148
18214905,3,0,16397,33,400,2100,4,1,16,8
18235309,3,0,190,131076,0,0,0,0,0,0
18235577,3,0,0,33,300,700,2,2048,1,0
18236002,3,0,288,33,1500,500,3,128,4,4456448
18239909,11,0,199,8225,2850,0,8,8192,4,262177
18246479,3,0,0,17,1800,1300,5,32768,1,0
18249921,11,0,4430,131076,0,0,0,0,0,264256
18252559,3,0,0,4,0,0,0,0,0,4194304
18271561,3,0,0,4,0,0,0,0,0,4194304
18282103,11,0,53,33,1600,1000,3,16384,16,271360
18294799,11,0,0,33,2000,0,8,8192,32,2147745792
18302224,3,0,9,65538,0,0,0,0,0,270336
18313046,11,0,369,97,1000,2600,8,131072,2,294912
18318842,3,0,117,33,1800,1300,4,64,2,16
18319762,11,0,47,33,1700,1000,4,2,2,262148
18322364,3,0,0,33,1000,3000,9,131072,2,262144
18325492,3,0,22,33,1000,1000,3,32,8,16777216
18326736,11,0,156,8388641,550,2600,4,1,16,1074003968
18372968,3,0,0,33,1500,300,3,524288,1,2
18377261,11,0,397,33,0,0,3,1,4,20972032
18378582,3,0,0,33554465,2800,2300,8,4,16,262146
18378992,11,0,35,2,0,0,0,0,0,516
18386170,11,0,13959345,97,2800,2500,9,4,16,0
18407024,3,0,14,4129,100,0,2,4096,16,64
18426196,11,0,4218,33,1900,1300,4,1,16,1057792
18430390,3,0,0,33,1800,500,4,32768,8,16
18438874,11,0,0,2,0,0,0,0,0,768
18444733,11,0,284,131076,0,0,0,0,0,1
18444902,3,0,0,33,1500,0,4,1,1,4194304
18446701,3,0,84,4,0,0,0,0,0,16777216
18458255,11,0,401,131074,0,0,0,0,0,16777728
18474999,11,0,279,33,0,0,5,2,32,262656
18478530,3,0,0,131076,0,0,0,0,0,327680
18482591,11,0,47,33,400,1000,3,2,2,0
18486927,11,0,5308423,33,500,2000,4,32,1,0
18489208,3,0,0,33,200,200,1,1024,2,0
18491580,3,0,59,33554465,2400,2000,7,8192,32,270336
18494511,11,0,364,4129,1500,2500,7,64,2,786432
18494512,1,0,364,16401,0,0,3,64,2,0
18511384,3,0,70,2,0,0,0,0,0,268436480
18511599,11,0,20558,8388641,2600,1000,6,8192,4,16777218
18514525,3,0,288,97,2000,0,5,128,4,401408
18517177,3,0,0,131076,0,0,0,0,0,3
18548966,3,0,4207,33,1500,1300,4,1,1,262656
18551923,3,0,297,33,1400,1600,4,8,32,1044
18558867,3,0,351,33,2700,2700,8,1,1,401412
18563744,3,0,0,65538,0,0,0,0,0,33563140
18585765,11,0,0,33,2500,1000,7,4096,32,2
18590133,3,0,172,33,0,0,1,8,32,73728
18591904,3,0,0,2,0,0,0,0,0,3
18597560,11,0,148,4,0,0,0,0,0,262144
18605135,3,0,0,131076,0,0,0,0,0,0
18621798,11,0,4225,33,1800,200,4,32768,4,2147745794
18631392,3,0,0,33554465,-2,-2,10,4,16,3416584
18634367,11,0,0,131076,0,0,0,0,0,327688
18654201,3,0,92,33,1200,2400,6,256,1,8
18658572,3,0,172,131074,0,0,0,0,0,516
18666161,11,0,356,97,3200,3200,11,8,16,4456448
18678554,11,0,294,4,0,0,0,0,0,1073741828
18698739,3,0,0,33,800,1300,3,8,32,512
18710707,3,0,0,17,800,700,3,64,2,0
18712704,3,0,11,4,0,0,0,0,0,263170
18716735,3,0,225,16777249,0,0,134742017,1048576,4,512
18720257,3,0,265,524290,0,0,0,0,0,512
18724123,3,0,11,33,2000,1000,6,8,32,131072
18739764,3,0,0,4,0,0,0,0,0,8388610
18743376,3,0,261,33,2900,2500,8,8388608,16,294948
18752707,3,0,0,2,0,0,0,0,0,8192
18752938,3,0,0,65538,0,0,0,0,0,1310720
18756904,11,0,0,2,0,0,0,0,0,256
18760514,11,0,0,4129,400,200,2,16,32,262144
18789533,11,0,0,33,0,2100,1,16777216,1,262144
18803791,3,0,0,130,0,0,0,0,0,262144
18807108,3,0,0,131076,0,0,0,0,0,65536
18807109,3,18807108,0,131076,0,0,0,0,0,65536
18809562,3,0,110,2,0,0,0,0,0,2097664
18816758,3,0,101,4,0,0,0,0,0,19
18828179,3,0,0,33,2400,1000,6,131072,2,262147
18832779,3,0,319,97,2000,2000,8,8,16,2147746306
18837926,11,0,0,33,400,1200,1,1,1,2147745792
18842395,3,0,0,33,2200,0,5,8,32,0
18843291,11,0,56,8225,2800,1800,8,4,16,33554572
18847598,3,0,20532,33,1700,1600,4,16384,1,2147483648
18859369,3,0,207,33,1700,1600,4,1,16,8
18861006,11,0,0,33,2250,1800,6,16384,4,21233664
18865703,3,0,4222,33,0,2000,4,64,1,270336
18890039,3,0,380,524290,0,0,0,0,0,8
18891691,3,0,0,33,2700,1500,8,32,1,1056768
18895832,11,0,0,2,0,0,0,0,0,1048580
18897163,3,0,4271,25165857,3500,3000,16842760,8,32,1090781186
18914778,3,0,0,17,400,300,1,64,2,0
18937875,3,0,0,262146,0,0,0,0,0,8192
18940556,11,0,0,33554465,3500,3200,10,65536,16,4491272
18940725,11,0,365,33,600,1200,1,512,2,1536
18954366,3,0,0,2,0,0,0,0,0,270336
18960169,3,0,172,33,1000,0,4,1,32,2304
18963306,11,0,283447419,8388641,3000,2500,8,8192,16,2147561472
18964575,3,0,0,33,0,0,1,32,1,0
18967507,11,0,16531,97,2000,2000,10,32,32,8192
18969888,11,0,425,8225,3000,3000,10,8192,4,2051
18973184,11,0,349,131074,0,0,0,0,0,268435968
18988391,3,0,0,33,100,200,1,1024,1,0
18993198,3,0,235,2081,0,2100,2,16384,8,262144
19012345,3,0,0,33,1000,1200,4,8,32,0
19019586,3,0,71,33,400,1900,3,256,1,8208
19024706,3,0,0,4,0,0,0,0,0,262146
19025379,3,0,0,161,2400,2100,8,8192,4,3
19027895,11,0,281,4,0,0,0,0,0,271392
19028307,3,0,318,33,3800,1200,8,32768,1,1310720
19036557,3,0,16397,33,1300,1200,2,1,8,8
19041767,3,0,0,33,1500,0,4,2,2,16777216
19048328,11,0,158,8225,2800,2200,9,8388608,16,262656
19050066,3,0,10748063,16777249,300,3000,16842760,8,32,329728
19059929,11,0,124,131074,0,0,0,0,0,1056768
19066538,3,0,0,65,2100,1800,6,64,2,0
19086954,3,0,172,1057,100,100,1,8,32,17041408
19089195,3,0,376,131076,0,0,0,0,0,16777218
19093698,11,0,0,33,300,200,1,16,32,512
19096726,11,0,333,33,800,0,4,512,32,2147484160
19113101,3,0,0,33,800,800,2,1024,1,0
19139516,11,0,36,4129,1600,1300,4,16384,1,1024
19153590,11,0,273,33,2800,1000,7,8192,8,270344
19153634,3,0,0,33,2000,1400,5,16,32,0
19159413,3,0,0,2,0,0,0,0,0,1
19162134,3,0,0,524290,0,0,0,0,0,134217984
19163116,11,0,4167,33,1500,1200,3,256,1,263168
19181420,11,0,417,97,2800,2100,7,4096,16,262726
19182751,11,0,2,33,1800,1200,4,32,16,512
19186123,11,0,0,2,0,0,0,0,0,263188
19190082,3,0,290,1057,500,1000,3,4,8,17047552
19204398,3,0,1,8225,2400,1600,8,32,32,2105344
19211362,11,0,317,33,1100,200,2,128,4,263712
19221310,11,0,852121,33,2800,2000,7,8192,16,262154
19230407,3,0,0,65538,0,0,0,0,0,2
19230408,3,19230407,0,65538,0,0,0,0,0,2
19252988,3,0,0,1048580,0,0,0,0,0,2147483649
19254117,3,0,0,4,0,0,0,0,0,8192
19261966,11,0,157,97,2700,2000,9,8,2,1024
19271881,11,0,349,4,0,0,0,0,0,2415919104
19272658,3,0,115,4,0,0,0,0,0,1073743872
19275188,3,0,351,4,0,0,0,0,0,327680
19280589,11,0,0,33,500,500,3,4,16,786436
19280590,11,0,0,16401,0,0,1,4,16,0
19299793,3,0,0,33,1700,300,3,8,4,4456456
19301729,3,0,0,33,1000,1000,3,2048,16,1074012160
19302550,11,0,7209135,16777249,0,0,168427527,8,32,2147483665
19307353,11,0,0,33,1600,2100,4,4,16,512
19310321,11,0,118,33,1200,1400,4,512,8,1073741824
19312169,3,0,0,131074,0,0,0,0,0,2147483648
19316241,1,0,123,33,1500,1000,4,8192,16,262144
19322865,11,0,33,4129,800,1100,3,8,32,262688
19324993,11,0,8,67108897,1700,3,2,8,32,268444160
19327348,11,0,191,2097185,500,1500,3,2,32,2101248
19327349,11,19327348,191,2097185,500,1500,3,2,32,2101248
19333131,3,0,4718635,8388641,2400,1700,5,1,1,16777216
19337371,11,0,0,131074,0,0,0,0,0,512
19338434,2,0,439,2,0,0,0,0,0,2824
19353570,3,0,0,33,0,0,3,1,32,537133056
19355597,11,0,4167,97,3400,2000,10,256,1,262144
19357125,3,0,0,33,1600,400,4,8,32,2
19362568,11,0,0,4,0,0,0,0,0,2147745792
19369609,11,0,247,8388641,0,0,1,512,8,8224
19384334,3,0,0,524290,0,0,0,0,0,8192
19394153,3,0,0,2,0,0,0,0,0,32768
19403423,11,0,443,2,0,0,0,0,0,256
19406822,3,0,0,33,0,1600,3,4,1,2
19420830,3,0,0,33,2600,200,8,4,8,262176
19439119,11,0,53,33,1000,800,2,8,16,263168
19441018,3,0,40,33554465,2600,0,8,4096,16,1310723
19451302,3,0,0,131076,0,0,0,0,0,16777216
19462747,3,0,51,4129,1000,1000,4,512,32,4194304
19474136,11,0,0,16777233,2500,1000,33685509,1024,1,0
19476824,3,0,261,4129,1500,1000,4,8388608,16,270340
19489718,3,0,357,4257,2000,2200,4,32,32,2147484448
19501924,3,0,242,2,0,0,0,0,0,0
19502505,3,0,110,33,500,1500,4,4,16,528
19505896,3,0,0,4129,1200,400,2,1024,1,17825792
19508728,3,0,0,262146,0,0,0,0,0,8224
19510093,11,0,154,16777249,1000,3500,16842760,32,1,262656
19516687,3,0,380,33,2000,2500,6,1,1,8
19523799,3,0,0,2,0,0,0,0,0,4194304
19535693,11,0,369,4129,600,600,3,1048576,1,8704
19544412,11,0,8324,2,0,0,0,0,0,262145
19578592,11,0,0,262146,0,0,0,0,0,2151686144
19580308,11,0,175,4129,100,1900,1,8,32,262156
19590644,3,0,0,4,0,0,0,0,0,262144
19594506,11,0,9,33,1800,800,4,1,16,512
19596712,11,0,117,262146,0,0,0,0,0,-2147483648
19605133,11,0,42,33,100,100,1,2048,1,271360
19612721,3,0,0,33,1000,1000,4,1,1,32770
19613556,11,0,0,2,0,0,0,0,0,1
19619755,3,0,9961631,16777249,100,100,202113025,2,16,8192
19636995,11,0,0,33,2000,1800,5,16384,8,401410
19642774,11,0,4119,4129,400,200,2,32,16,537133056
19642889,3,0,29,33,2100,1600,4,32,1,-2145386496
19652159,11,0,0,97,3400,3000,10,8192,16,2149851136
19665973,11,0,0,33,0,0,1,8,32,262144
19667590,11,0,89,33,0,2200,4,256,1,262144
19671102,3,0,0,131074,0,0,0,0,0,2304
19671433,11,0,400,2,0,0,0,0,0,536871200
19673561,11,0,296,131074,0,0,0,0,0,1288
19680539,3,0,4218,33,1900,500,4,1,16,262144
19684740,11,0,0,8388641,2200,3000,6,1024,1,16
19688343,11,0,26812548,1048580,0,0,0,0,0,2147745794
19700943,3,0,130,33,1800,1900,4,32,1,33554432
19712214,11,0,299,4,0,0,0,0,0,294912
19715246,11,0,147,33554465,1000,2100,5,32,16,262656
19733961,3,0,40,33,0,0,2,4096,16,1056768
19737320,3,0,0,17,1500,1800,5,32,32,0
19739265,3,0,0,65538,0,0,0,0,0,8
19740112,3,0,0,33,1000,1000,4,256,1,0
19747827,3,0,59,97,2400,2000,7,8192,32,8192
19748583,3,0,8314,33,300,300,2,2,16,8194
19763315,3,0,0,4,0,0,0,0,0,0
19771459,3,0,351,33,1900,1900,4,1,1,262144
19801646,3,0,0,33,2200,1800,5,1,2,512
19808608,11,0,175,33,1400,1800,4,8,32,0
19814508,3,0,178,524290,0,0,0,0,0,8704
19827717,3,0,0,2,0,0,0,0,0,16
19828680,3,0,197,2,0,0,0,0,0,64
19844995,3,0,0,131074,0,0,0,0,0,0
19847532,3,0,0,33,2700,1600,9,128,4,1
19870120,11,0,190,131074,0,0,0,0,0,50331648
19877898,3,0,65,33,2600,1200,7,2048,8,8192
19882096,11,0,378,33,0,1700,3,16384,1,0
19885332,11,0,0,2,0,0,0,0,0,262656
19891131,11,0,294,33,600,200,4,32,32,262148
19891310,3,0,114,8388641,2500,1300,3,32,1,2181038096
19899073,2,0,451,161,3200,800,8,524288,32,2147746306
19932396,3,0,101,65538,0,0,0,0,0,272
19942835,11,0,0,2,0,0,0,0,0,263168
19943114,11,0,280,4,0,0,0,0,0,33554688
19959563,11,0,0,33554465,3000,2600,8,8192,32,262184
19959742,3,0,58,33,1700,900,4,64,2,0
19963185,3,0,20532,33,1200,400,3,16384,1,131072
19974580,3,0,37,8225,2500,1300,6,8192,1,8324
19974890,3,0,0,4,0,0,0,0,0,67584
19980975,3,0,0,65538,0,0,0,0,0,67109122
20001443,11,0,363,33,1700,1800,4,8388608,2,537657600
20001444,1,0,363,20497,0,0,4,8388608,2,0
20003027,11,0,326,33,300,100,2,16384,1,262160
20003527,3,0,24,33,1000,1000,5,4,2,83894272
20007374,11,0,0,4,0,0,0,0,0,303108
20011655,2,0,69,33,2400,2150,7,8,32,33816576
20032555,3,0,4227,33,1600,1200,4,32,1,0
20036055,11,0,177,4,0,0,0,0,0,262144
20050865,11,0,234,4129,500,500,2,32,2,2685665284
20056760,3,0,209,4129,0,2000,5,64,2,262147
20057949,3,0,0,4,0,0,0,0,0,262144
20060230,3,0,0,17,300,1200,3,1,1,0
20065259,3,0,43,33,1600,2000,4,1,4,262160
20065322,3,0,164,65538,0,0,0,0,0,262656
20065549,3,0,0,131074,0,0,0,0,0,33554432
20071842,11,0,0,130,0,0,0,0,0,262146
20073910,3,0,0,545,3000,3000,9,4,16,276
20087414,2,0,0,131076,0,0,2,4,1,2147745808
20101223,3,0,0,2,0,0,0,0,0,1048578
20127343,11,0,2,33,1200,1800,3,32,32,2097152
20129614,11,0,326,17,0,2100,2,16384,1,0
20137754,3,0,227,33,1600,1600,4,32,16,8200
20138923,3,0,0,4,0,0,0,0,0,3
20140382,3,0,0,1048580,0,0,0,0,0,-2147483645
20145685,11,0,115,8388641,2500,1800,5,32,2,512
20154092,3,0,112,33,0,1800,4,256,1,8192
20155904,11,0,241,33,800,1200,4,32768,1,2147483680
20174189,11,0,42,33,2000,2000,5,1024,1,0
20188127,3,0,0,2,0,0,0,0,0,1040
20191720,11,0,252,33,1900,0,6,1,1,263184
20193924,3,0,0,33,2100,800,7,4,16,3
20201255,11,0,4121,2,0,0,0,0,0,17039360
20210570,3,0,0,33,1700,1000,4,16384,16,1056
20212491,11,0,396,524290,0,0,0,0,0,1107558400
20216608,3,0,0,524290,0,0,0,0,0,296
20228463,3,0,0,33,0,1850,3,2,16,0
20246864,11,0,240,33,1200,1200,3,2,8,17039360
20248754,3,0,319,8388641,1000,2500,4,8,32,1090519556
20264508,3,0,0,2,0,0,0,0,0,4194304
20265095,11,0,121,67108897,1000,10,2,32768,4,69640
20277376,11,0,0,33,1000,1500,4,8192,32,1049616
20277860,3,0,0,17,1500,0,3,16,32,0
20281581,3,0,159,18874401,1000,100,117899267,16384,1,8195
20285786,11,0,0,4,0,0,0,0,0,1074003968
20292186,11,0,151,33,2200,900,5,4,16,0
20295753,11,0,0,33,500,600,4,524288,2,262144
20315854,11,0,0,17,1100,1200,4,8192,8,0
20318029,11,0,284,33,0,2000,1,4096,16,8704
20343502,11,0,113,8388641,1800,2500,4,4,1,33555488
20345391,11,0,276,33,1600,1000,4,32768,32,262160
20349913,3,0,0,2,0,0,0,0,0,256
20351153,3,0,0,33,1400,600,4,16384,32,1
20357457,11,0,277,33,500,1500,1,32,16,263184
20358953,3,0,440,33,1800,2200,5,131072,2,262144
20366274,11,0,157,97,2800,2500,8,4,16,1034
20366275,11,20366274,157,97,2800,2500,8,4,16,1034
20368763,3,0,4123,33,1800,800,4,32,8,17563648
20368764,3,31533705,4123,16401,0,0,3,32,8,0
20374351,3,0,57,8225,2700,1800,7,128,4,-2147483581
20374520,3,0,0,131076,0,0,0,0,0,16
20394040,3,0,379,33,1550,1800,5,1,1,8192
20403123,3,0,159,33,2500,2000,7,2,16,262147
20409757,11,0,152,16777249,1200,600,134742019,2,32,16777216
20417688,11,0,0,4,0,0,0,0,0,512
20419926,3,0,0,131076,0,0,0,0,0,8196
20424878,11,0,341,33,1800,800,4,32,4,1073742864
20426176,3,0,319,131076,0,0,0,0,0,263208
20426907,3,0,170,131076,0,0,0,0,0,2147483648
20436034,3,0,0,262146,0,0,0,0,0,73728
20438745,3,0,0,2081,1500,500,5,128,4,4194304
20447641,3,0,170,4,1800,1000,4,32,1,17039360
20450925,3,0,0,4129,200,300,1,4,16,0
20455229,11,0,399,33,1200,1500,4,16777216,32,262144
20457551,3,0,0,262146,0,0,0,0,0,16785408
20470500,3,0,0,33,1800,400,4,262144,2,-2128609278
20474741,3,0,102,33,1800,1200,4,1,16,262144
20501450,11,0,0,65538,0,0,0,0,0,8192
20513882,3,0,0,4,0,0,0,0,0,3146256
20515672,11,0,342,67108897,800,2,1,16777216,32,327712
20522190,3,0,0,4,0,0,0,0,0,4
20529766,3,0,0,33,2400,1000,5,4096,16,-2147459072
20537097,11,0,268,33,2000,2500,5,1048576,16,262656
20541432,3,0,0,17,1050,1200,4,8,32,0
20546916,3,0,0,33,1600,2000,4,1024,1,1060864
20560620,11,0,0,33,0,1600,1,8,32,8
20563387,11,0,4168,8388641,0,2000,5,8,32,16785412
20568404,9,0,34,33,1700,900,4,65536,4,262171
20579538,3,0,10879120,33,100,100,1,1024,16,262152
20584712,11,0,238,33,1900,1500,4,1,8,3
20586572,3,0,0,33,1000,0,3,8192,1,2
20590515,11,0,323,131076,500,1800,5,16,16,262663
20590784,11,0,163,4,0,0,0,0,0,262400
20612097,11,0,8514,4,0,0,0,0,0,262660
20618081,11,0,281,33,1200,1600,4,16777216,4,262672
20618850,11,0,383,65538,0,0,0,0,0,262528
20624263,3,0,0,17,1700,1500,5,512,8,0
20630765,3,0,0,33,800,1900,3,2,16,67108868
20638610,3,0,0,4,0,0,0,0,0,1310724
20644748,3,0,0,131076,0,0,0,0,0,0
20654247,11,0,13566173,161,3000,0,8,8192,32,50358272
